ParticipantID,Condition,TrialID,EventIndex,Timestamp,TWall,Source,RawKey,RawValueBefore,RawValueAfter,Delta,MappedTarget,CandidateStepID,ActiveStepID,FusedStepID,ExpectedForStep,BeforeHelpCycleID,AfterHelpCycleID,NearestHelpCycleID,SecondsSinceLastHelp,StepCompletedByThisEvent,GateViolationCandidate,AutoCodingHint
P02,without_tutor,T01,3,2026-05-24T21:18:54.838825+00:00,1779657534.835825,dcs_bios_raw,INT_THROTTLE_RIGHT,6003,5531,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,3,2026-05-24T21:18:54.838825+00:00,1779657534.835825,dcs_bios_raw,PRESSURE_ALT,7,42,35,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,4,2026-05-24T21:18:54.872373+00:00,1779657534.8698604,dcs_bios_raw,INT_THROTTLE_LEFT,5531,5059,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,4,2026-05-24T21:18:54.872373+00:00,1779657534.8698604,dcs_bios_raw,INT_THROTTLE_RIGHT,5531,5059,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,4,2026-05-24T21:18:54.872373+00:00,1779657534.8698604,dcs_bios_raw,VSI,,32765,32765,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,4,2026-05-24T21:18:54.872373+00:00,1779657534.8698604,dcs_bios_raw,PRESSURE_ALT,42,74,32,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,5,2026-05-24T21:18:54.904903+00:00,1779657534.9029038,dcs_bios_raw,INT_THROTTLE_LEFT,5059,4666,-393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,5,2026-05-24T21:18:54.904903+00:00,1779657534.9029038,dcs_bios_raw,INT_THROTTLE_RIGHT,5059,4666,-393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,5,2026-05-24T21:18:54.904903+00:00,1779657534.9029038,dcs_bios_raw,VSI,32765,32763,-2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,5,2026-05-24T21:18:54.904903+00:00,1779657534.9029038,dcs_bios_raw,PRESSURE_ALT,74,99,25,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,6,2026-05-24T21:18:54.938428+00:00,1779657534.936429,dcs_bios_raw,INT_THROTTLE_LEFT,4666,4194,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,6,2026-05-24T21:18:54.938428+00:00,1779657534.936429,dcs_bios_raw,INT_THROTTLE_RIGHT,4666,4194,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,6,2026-05-24T21:18:54.938428+00:00,1779657534.936429,dcs_bios_raw,VSI,32763,32760,-3,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,6,2026-05-24T21:18:54.938428+00:00,1779657534.936429,dcs_bios_raw,PRESSURE_ALT,99,120,21,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,7,2026-05-24T21:18:54.971958+00:00,1779657534.9684532,dcs_bios_raw,INT_THROTTLE_LEFT,4194,3722,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,7,2026-05-24T21:18:54.971958+00:00,1779657534.9684532,dcs_bios_raw,INT_THROTTLE_RIGHT,4194,3722,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,7,2026-05-24T21:18:54.971958+00:00,1779657534.9684532,dcs_bios_raw,VSI,32760,32756,-4,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,7,2026-05-24T21:18:54.971958+00:00,1779657534.9684532,dcs_bios_raw,PRESSURE_ALT,120,137,17,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,8,2026-05-24T21:18:55.005491+00:00,1779657535.002491,dcs_bios_raw,INT_THROTTLE_LEFT,3722,3329,-393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,8,2026-05-24T21:18:55.005491+00:00,1779657535.002491,dcs_bios_raw,INT_THROTTLE_RIGHT,3722,3329,-393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,8,2026-05-24T21:18:55.005491+00:00,1779657535.002491,dcs_bios_raw,VSI,32756,32752,-4,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,8,2026-05-24T21:18:55.005491+00:00,1779657535.002491,dcs_bios_raw,PRESSURE_ALT,137,152,15,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,9,2026-05-24T21:18:55.039018+00:00,1779657535.0360181,dcs_bios_raw,INT_THROTTLE_LEFT,3329,2857,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,9,2026-05-24T21:18:55.039018+00:00,1779657535.0360181,dcs_bios_raw,INT_THROTTLE_RIGHT,3329,2857,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,9,2026-05-24T21:18:55.039018+00:00,1779657535.0360181,dcs_bios_raw,VSI,32752,32748,-4,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,9,2026-05-24T21:18:55.039018+00:00,1779657535.0360181,dcs_bios_raw,PRESSURE_ALT,152,165,13,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,10,2026-05-24T21:18:55.072563+00:00,1779657535.0700555,dcs_bios_raw,INT_THROTTLE_LEFT,2857,2464,-393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,10,2026-05-24T21:18:55.072563+00:00,1779657535.0700555,dcs_bios_raw,INT_THROTTLE_RIGHT,2857,2464,-393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,10,2026-05-24T21:18:55.072563+00:00,1779657535.0700555,dcs_bios_raw,VSI,32748,32746,-2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,10,2026-05-24T21:18:55.072563+00:00,1779657535.0700555,dcs_bios_raw,PRESSURE_ALT,165,176,11,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,11,2026-05-24T21:18:55.110594+00:00,1779657535.108093,dcs_bios_raw,INT_THROTTLE_LEFT,2464,1992,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,11,2026-05-24T21:18:55.110594+00:00,1779657535.108093,dcs_bios_raw,INT_THROTTLE_RIGHT,2464,1992,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,11,2026-05-24T21:18:55.110594+00:00,1779657535.108093,dcs_bios_raw,PRESSURE_ALT,176,185,9,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,12,2026-05-24T21:18:55.150132+00:00,1779657535.1466308,dcs_bios_raw,INT_THROTTLE_LEFT,1992,1520,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,12,2026-05-24T21:18:55.150132+00:00,1779657535.1466308,dcs_bios_raw,INT_THROTTLE_RIGHT,1992,1520,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,12,2026-05-24T21:18:55.150132+00:00,1779657535.1466308,dcs_bios_raw,VSI,32746,32748,2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,12,2026-05-24T21:18:55.150132+00:00,1779657535.1466308,dcs_bios_raw,PRESSURE_ALT,185,195,10,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,13,2026-05-24T21:18:55.185667+00:00,1779657535.18066,dcs_bios_raw,INT_THROTTLE_LEFT,1520,969,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,13,2026-05-24T21:18:55.185667+00:00,1779657535.18066,dcs_bios_raw,INT_THROTTLE_RIGHT,1520,969,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,13,2026-05-24T21:18:55.185667+00:00,1779657535.18066,dcs_bios_raw,VSI,32748,32753,5,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,13,2026-05-24T21:18:55.185667+00:00,1779657535.18066,dcs_bios_raw,PRESSURE_ALT,195,202,7,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,14,2026-05-24T21:18:55.216205+00:00,1779657535.2142053,dcs_bios_raw,INT_THROTTLE_LEFT,969,576,-393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,14,2026-05-24T21:18:55.216205+00:00,1779657535.2142053,dcs_bios_raw,INT_THROTTLE_RIGHT,969,576,-393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,14,2026-05-24T21:18:55.216205+00:00,1779657535.2142053,dcs_bios_raw,VSI,32753,32758,5,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,14,2026-05-24T21:18:55.216205+00:00,1779657535.2142053,dcs_bios_raw,PRESSURE_ALT,202,208,6,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,15,2026-05-24T21:18:55.251742+00:00,1779657535.2472343,dcs_bios_raw,INT_THROTTLE_LEFT,576,104,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,15,2026-05-24T21:18:55.251742+00:00,1779657535.2472343,dcs_bios_raw,INT_THROTTLE_RIGHT,576,104,-472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,15,2026-05-24T21:18:55.251742+00:00,1779657535.2472343,dcs_bios_raw,VSI,32758,32763,5,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,15,2026-05-24T21:18:55.251742+00:00,1779657535.2472343,dcs_bios_raw,PRESSURE_ALT,208,212,4,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,16,2026-05-24T21:18:55.290770+00:00,1779657535.2862697,dcs_bios_raw,INT_THROTTLE_LEFT,104,0,-104,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,16,2026-05-24T21:18:55.290770+00:00,1779657535.2862697,dcs_bios_raw,INT_THROTTLE_RIGHT,104,0,-104,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,16,2026-05-24T21:18:55.290770+00:00,1779657535.2862697,dcs_bios_raw,VSI,32763,32768,5,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,16,2026-05-24T21:18:55.290770+00:00,1779657535.2862697,dcs_bios_raw,PRESSURE_ALT,212,216,4,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,17,2026-05-24T21:18:55.324304+00:00,1779657535.318797,dcs_bios_raw,VSI,32768,32773,5,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,17,2026-05-24T21:18:55.324304+00:00,1779657535.318797,dcs_bios_raw,PRESSURE_ALT,216,220,4,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,18,2026-05-24T21:18:55.358333+00:00,1779657535.3523316,dcs_bios_raw,VSI,32773,32777,4,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,18,2026-05-24T21:18:55.358333+00:00,1779657535.3523316,dcs_bios_raw,PRESSURE_ALT,220,223,3,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,19,2026-05-24T21:18:55.390364+00:00,1779657535.3858607,dcs_bios_raw,VSI,32777,32780,3,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,19,2026-05-24T21:18:55.390364+00:00,1779657535.3858607,dcs_bios_raw,PRESSURE_ALT,223,226,3,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,20,2026-05-24T21:18:55.427892+00:00,1779657535.4198875,dcs_bios_raw,VSI,32780,32782,2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,20,2026-05-24T21:18:55.427892+00:00,1779657535.4198875,dcs_bios_raw,PRESSURE_ALT,226,228,2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,21,2026-05-24T21:18:55.462427+00:00,1779657535.457918,dcs_bios_raw,PRESSURE_ALT,228,230,2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,22,2026-05-24T21:18:55.496952+00:00,1779657535.4919488,dcs_bios_raw,PRESSURE_ALT,230,231,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,23,2026-05-24T21:18:55.529982+00:00,1779657535.5244772,dcs_bios_raw,VSI,32782,32781,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,23,2026-05-24T21:18:55.529982+00:00,1779657535.5244772,dcs_bios_raw,PRESSURE_ALT,231,233,2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,24,2026-05-24T21:18:55.563030+00:00,1779657535.5575228,dcs_bios_raw,VSI,32781,32779,-2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,24,2026-05-24T21:18:55.563030+00:00,1779657535.5575228,dcs_bios_raw,PRESSURE_ALT,233,234,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,25,2026-05-24T21:18:55.595559+00:00,1779657535.5915549,dcs_bios_raw,VSI,32779,32777,-2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,25,2026-05-24T21:18:55.595559+00:00,1779657535.5915549,dcs_bios_raw,PRESSURE_ALT,234,235,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,26,2026-05-24T21:18:55.629082+00:00,1779657535.6250803,dcs_bios_raw,VSI,32777,32775,-2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,27,2026-05-24T21:18:55.668618+00:00,1779657535.6646197,dcs_bios_raw,VSI,32775,32773,-2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,27,2026-05-24T21:18:55.668618+00:00,1779657535.6646197,dcs_bios_raw,PRESSURE_ALT,235,236,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,28,2026-05-24T21:18:55.705653+00:00,1779657535.6971438,dcs_bios_raw,VSI,32773,32770,-3,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,28,2026-05-24T21:18:55.705653+00:00,1779657535.6971438,dcs_bios_raw,PRESSURE_ALT,236,237,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,29,2026-05-24T21:18:55.735179+00:00,1779657535.7301743,dcs_bios_raw,VSI,32770,32768,-2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,30,2026-05-24T21:18:55.768214+00:00,1779657535.7642128,dcs_bios_raw,VSI,32768,32766,-2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,30,2026-05-24T21:18:55.768214+00:00,1779657535.7642128,dcs_bios_raw,PRESSURE_ALT,237,238,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,31,2026-05-24T21:18:55.801246+00:00,1779657535.79674,dcs_bios_raw,VSI,32766,32764,-2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,32,2026-05-24T21:18:55.835779+00:00,1779657535.8307714,dcs_bios_raw,VSI,32764,32762,-2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,33,2026-05-24T21:18:55.868816+00:00,1779657535.8638163,dcs_bios_raw,VSI,32762,32760,-2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,33,2026-05-24T21:18:55.868816+00:00,1779657535.8638163,dcs_bios_raw,PRESSURE_ALT,238,239,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,34,2026-05-24T21:18:55.902853+00:00,1779657535.8973413,dcs_bios_raw,VSI,32760,32759,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,35,2026-05-24T21:18:55.935375+00:00,1779657535.9303708,dcs_bios_raw,VSI,32759,32758,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,36,2026-05-24T21:18:55.968407+00:00,1779657535.9634058,dcs_bios_raw,VSI,32758,32757,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,40,2026-05-24T21:18:56.102048+00:00,1779657536.097543,dcs_bios_raw,VSI,32757,32758,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,42,2026-05-24T21:18:56.167614+00:00,1779657536.1626134,dcs_bios_raw,VSI,32758,32759,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,43,2026-05-24T21:18:56.200642+00:00,1779657536.196138,dcs_bios_raw,VSI,32759,32760,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,44,2026-05-24T21:18:56.234176+00:00,1779657536.228667,dcs_bios_raw,VSI,32760,32761,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,45,2026-05-24T21:18:56.267211+00:00,1779657536.263209,dcs_bios_raw,VSI,32761,32762,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,46,2026-05-24T21:18:56.301240+00:00,1779657536.2957358,dcs_bios_raw,VSI,32762,32764,2,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,47,2026-05-24T21:18:56.333766+00:00,1779657536.3292584,dcs_bios_raw,VSI,32764,32765,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,48,2026-05-24T21:18:56.367797+00:00,1779657536.362803,dcs_bios_raw,VSI,32765,32766,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,49,2026-05-24T21:18:56.400823+00:00,1779657536.3963192,dcs_bios_raw,VSI,32766,32767,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,51,2026-05-24T21:18:56.467382+00:00,1779657536.4633813,dcs_bios_raw,VSI,32767,32768,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,52,2026-05-24T21:18:56.501411+00:00,1779657536.4969041,dcs_bios_raw,VSI,32768,32769,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,55,2026-05-24T21:18:56.601020+00:00,1779657536.5965068,dcs_bios_raw,VSI,32769,32770,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,59,2026-05-24T21:18:56.735138+00:00,1779657536.730133,dcs_bios_raw,VSI,32770,32769,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,62,2026-05-24T21:18:56.837771+00:00,1779657536.830263,dcs_bios_raw,VSI,32769,32768,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,64,2026-05-24T21:18:56.901833+00:00,1779657536.8973274,dcs_bios_raw,VSI,32768,32767,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,67,2026-05-24T21:18:57.002438+00:00,1779657536.9969203,dcs_bios_raw,VSI,32767,32766,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,72,2026-05-24T21:18:57.168615+00:00,1779657537.1636136,dcs_bios_raw,VSI,32766,32765,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,75,2026-05-24T21:18:57.268212+00:00,1779657537.264212,dcs_bios_raw,VSI,32765,32766,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,81,2026-05-24T21:18:57.468411+00:00,1779657537.4644125,dcs_bios_raw,VSI,32766,32767,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,89,2026-05-24T21:18:57.740664+00:00,1779657537.7361605,dcs_bios_raw,VSI,32767,32768,1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,94,2026-05-24T21:18:57.908823+00:00,1779657537.9028225,dcs_bios_raw,VSI,32768,32767,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,104,2026-05-24T21:18:58.240156+00:00,1779657538.2371557,dcs_bios_raw,BATTERY_SW,1,2,1,battery_switch,S01,,,,,,,,no,no,
P02,without_tutor,T01,1339,2026-05-24T21:20:18.507000+00:00,1779657618.5040076,dcs_bios_raw,APU_CONTROL_SW,0,1,1,apu_switch,S03,,,,,,,,no,no,
P02,without_tutor,T01,2076,2026-05-24T21:20:43.447844+00:00,1779657643.445851,dcs_bios_raw,ENGINE_CRANK_SW,1,2,1,eng_crank_switch,S04;S10,,,,,,,,no,no,
P02,without_tutor,T01,2468,2026-05-24T21:20:56.909858+00:00,1779657656.9078574,dcs_bios_raw,INT_THROTTLE_RIGHT,0,78,78,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2469,2026-05-24T21:20:56.944927+00:00,1779657656.9409032,dcs_bios_raw,INT_THROTTLE_RIGHT,78,629,551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2470,2026-05-24T21:20:56.979013+00:00,1779657656.9740145,dcs_bios_raw,INT_THROTTLE_RIGHT,629,1022,393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2471,2026-05-24T21:20:57.009567+00:00,1779657657.007567,dcs_bios_raw,INT_THROTTLE_RIGHT,1022,1494,472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2472,2026-05-24T21:20:57.043647+00:00,1779657657.0406332,dcs_bios_raw,INT_THROTTLE_RIGHT,1494,1887,393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2473,2026-05-24T21:20:57.076693+00:00,1779657657.074694,dcs_bios_raw,INT_THROTTLE_RIGHT,1887,2359,472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2474,2026-05-24T21:20:57.109264+00:00,1779657657.107265,dcs_bios_raw,INT_THROTTLE_RIGHT,2359,2831,472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2475,2026-05-24T21:20:57.143332+00:00,1779657657.1413286,dcs_bios_raw,INT_THROTTLE_RIGHT,2831,3224,393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2476,2026-05-24T21:20:57.177423+00:00,1779657657.1744163,dcs_bios_raw,INT_THROTTLE_RIGHT,3224,3696,472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2477,2026-05-24T21:20:57.209957+00:00,1779657657.2069578,dcs_bios_raw,INT_THROTTLE_RIGHT,3696,4089,393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2478,2026-05-24T21:20:57.244986+00:00,1779657657.2409813,dcs_bios_raw,INT_THROTTLE_RIGHT,4089,4561,472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2479,2026-05-24T21:20:57.276033+00:00,1779657657.2740312,dcs_bios_raw,INT_THROTTLE_RIGHT,4561,4954,393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2480,2026-05-24T21:20:57.309612+00:00,1779657657.3076115,dcs_bios_raw,INT_THROTTLE_RIGHT,4954,5426,472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2481,2026-05-24T21:20:57.343693+00:00,1779657657.3406684,dcs_bios_raw,INT_THROTTLE_RIGHT,5426,5819,393,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2482,2026-05-24T21:20:57.376741+00:00,1779657657.3737345,dcs_bios_raw,INT_THROTTLE_RIGHT,5819,6291,472,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2483,2026-05-24T21:20:57.411808+00:00,1779657657.407301,dcs_bios_raw,INT_THROTTLE_RIGHT,6291,6553,262,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P02,without_tutor,T01,2902,2026-05-24T21:21:11.634568+00:00,1779657671.6315634,dcs_bios_raw,VSI,32767,32766,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,2954,2026-05-24T21:21:13.393006+00:00,1779657673.3885,dcs_bios_raw,VSI,32766,32765,-1,,,,,,,,,,no,no,unmapped_raw_key
P02,without_tutor,T01,2957,2026-05-24T21:21:13.491689+00:00,1779657673.4891834,dcs_bios_raw,COMM1_CHANNEL_NUMERIC,,1,1,ufc_comm1_channel_selector_rotate;ufc_comm1_channel_selector_pull,S09,,,,,,,,no,no,
