ParticipantID,Condition,TrialID,EventIndex,Timestamp,TWall,Source,RawKey,RawValueBefore,RawValueAfter,Delta,MappedTarget,CandidateStepID,ActiveStepID,FusedStepID,ExpectedForStep,BeforeHelpCycleID,AfterHelpCycleID,NearestHelpCycleID,SecondsSinceLastHelp,StepCompletedByThisEvent,GateViolationCandidate,AutoCodingHint
P04,with_tutor,T01,12,2026-05-29T22:57:46.058621+00:00,1780095466.0566232,dcs_bios_raw,VSI,32746,32749,3,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,12,2026-05-29T22:57:46.058621+00:00,1780095466.0566232,dcs_bios_raw,PRESSURE_ALT,186,195,9,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,13,2026-05-29T22:57:46.096654+00:00,1780095466.0936592,dcs_bios_raw,INT_THROTTLE_LEFT,1441,969,-472,throttle_quadrant_reference,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,mapped_target_without_candidate_step
P04,with_tutor,T01,13,2026-05-29T22:57:46.096654+00:00,1780095466.0936592,dcs_bios_raw,INT_THROTTLE_RIGHT,1441,969,-472,throttle_quadrant_reference,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,mapped_target_without_candidate_step
P04,with_tutor,T01,13,2026-05-29T22:57:46.096654+00:00,1780095466.0936592,dcs_bios_raw,VSI,32749,32753,4,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,13,2026-05-29T22:57:46.096654+00:00,1780095466.0936592,dcs_bios_raw,PRESSURE_ALT,195,202,7,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,14,2026-05-29T22:57:46.130678+00:00,1780095466.1281822,dcs_bios_raw,INT_THROTTLE_LEFT,969,498,-471,throttle_quadrant_reference,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,mapped_target_without_candidate_step
P04,with_tutor,T01,14,2026-05-29T22:57:46.130678+00:00,1780095466.1281822,dcs_bios_raw,INT_THROTTLE_RIGHT,969,498,-471,throttle_quadrant_reference,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,mapped_target_without_candidate_step
P04,with_tutor,T01,14,2026-05-29T22:57:46.130678+00:00,1780095466.1281822,dcs_bios_raw,VSI,32753,32758,5,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,14,2026-05-29T22:57:46.130678+00:00,1780095466.1281822,dcs_bios_raw,PRESSURE_ALT,202,208,6,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,15,2026-05-29T22:57:46.167223+00:00,1780095466.1652238,dcs_bios_raw,INT_THROTTLE_LEFT,498,26,-472,throttle_quadrant_reference,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,mapped_target_without_candidate_step
P04,with_tutor,T01,15,2026-05-29T22:57:46.167223+00:00,1780095466.1652238,dcs_bios_raw,INT_THROTTLE_RIGHT,498,26,-472,throttle_quadrant_reference,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,mapped_target_without_candidate_step
P04,with_tutor,T01,15,2026-05-29T22:57:46.167223+00:00,1780095466.1652238,dcs_bios_raw,VSI,32758,32764,6,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,15,2026-05-29T22:57:46.167223+00:00,1780095466.1652238,dcs_bios_raw,PRESSURE_ALT,208,213,5,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,16,2026-05-29T22:57:46.210789+00:00,1780095466.2062852,dcs_bios_raw,INT_THROTTLE_LEFT,26,0,-26,throttle_quadrant_reference,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,mapped_target_without_candidate_step
P04,with_tutor,T01,16,2026-05-29T22:57:46.210789+00:00,1780095466.2062852,dcs_bios_raw,INT_THROTTLE_RIGHT,26,0,-26,throttle_quadrant_reference,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,mapped_target_without_candidate_step
P04,with_tutor,T01,16,2026-05-29T22:57:46.210789+00:00,1780095466.2062852,dcs_bios_raw,VSI,32764,32770,6,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,16,2026-05-29T22:57:46.210789+00:00,1780095466.2062852,dcs_bios_raw,PRESSURE_ALT,213,218,5,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,17,2026-05-29T22:57:46.254853+00:00,1780095466.250848,dcs_bios_raw,VSI,32770,32775,5,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,17,2026-05-29T22:57:46.254853+00:00,1780095466.250848,dcs_bios_raw,PRESSURE_ALT,218,222,4,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,18,2026-05-29T22:57:46.292932+00:00,1780095466.2884045,dcs_bios_raw,VSI,32775,32779,4,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,18,2026-05-29T22:57:46.292932+00:00,1780095466.2884045,dcs_bios_raw,PRESSURE_ALT,222,225,3,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,19,2026-05-29T22:57:46.327489+00:00,1780095466.3189702,dcs_bios_raw,VSI,32779,32781,2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,19,2026-05-29T22:57:46.327489+00:00,1780095466.3189702,dcs_bios_raw,PRESSURE_ALT,225,227,2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,20,2026-05-29T22:57:46.360543+00:00,1780095466.355041,dcs_bios_raw,VSI,32781,32782,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,20,2026-05-29T22:57:46.360543+00:00,1780095466.355041,dcs_bios_raw,PRESSURE_ALT,227,229,2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,21,2026-05-29T22:57:46.397602+00:00,1780095466.3936026,dcs_bios_raw,PRESSURE_ALT,229,231,2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,22,2026-05-29T22:57:46.435672+00:00,1780095466.4316769,dcs_bios_raw,VSI,32782,32781,-1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,22,2026-05-29T22:57:46.435672+00:00,1780095466.4316769,dcs_bios_raw,PRESSURE_ALT,231,232,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,23,2026-05-29T22:57:46.469230+00:00,1780095466.4652312,dcs_bios_raw,VSI,32781,32779,-2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,23,2026-05-29T22:57:46.469230+00:00,1780095466.4652312,dcs_bios_raw,PRESSURE_ALT,232,234,2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,24,2026-05-29T22:57:46.502831+00:00,1780095466.4983065,dcs_bios_raw,VSI,32779,32777,-2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,24,2026-05-29T22:57:46.502831+00:00,1780095466.4983065,dcs_bios_raw,PRESSURE_ALT,234,235,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,25,2026-05-29T22:57:46.535382+00:00,1780095466.5313663,dcs_bios_raw,VSI,32777,32775,-2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,26,2026-05-29T22:57:46.568940+00:00,1780095466.5649395,dcs_bios_raw,VSI,32775,32773,-2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,26,2026-05-29T22:57:46.568940+00:00,1780095466.5649395,dcs_bios_raw,PRESSURE_ALT,235,236,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,27,2026-05-29T22:57:46.607499+00:00,1780095466.6034994,dcs_bios_raw,VSI,32773,32771,-2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,27,2026-05-29T22:57:46.607499+00:00,1780095466.6034994,dcs_bios_raw,PRESSURE_ALT,236,237,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,28,2026-05-29T22:57:46.641549+00:00,1780095466.6370437,dcs_bios_raw,VSI,32771,32768,-3,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,29,2026-05-29T22:57:46.674105+00:00,1780095466.6705837,dcs_bios_raw,VSI,32768,32766,-2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,29,2026-05-29T22:57:46.674105+00:00,1780095466.6705837,dcs_bios_raw,PRESSURE_ALT,237,238,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,30,2026-05-29T22:57:46.708180+00:00,1780095466.7031798,dcs_bios_raw,VSI,32766,32764,-2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,31,2026-05-29T22:57:46.742225+00:00,1780095466.737718,dcs_bios_raw,VSI,32764,32762,-2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,32,2026-05-29T22:57:46.774758+00:00,1780095466.7707438,dcs_bios_raw,VSI,32762,32761,-1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,32,2026-05-29T22:57:46.774758+00:00,1780095466.7707438,dcs_bios_raw,PRESSURE_ALT,238,239,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,33,2026-05-29T22:57:46.810816+00:00,1780095466.806321,dcs_bios_raw,VSI,32761,32759,-2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,34,2026-05-29T22:57:46.845379+00:00,1780095466.839847,dcs_bios_raw,VSI,32759,32758,-1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,35,2026-05-29T22:57:46.877913+00:00,1780095466.8729138,dcs_bios_raw,VSI,32758,32757,-1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,39,2026-05-29T22:57:47.015069+00:00,1780095467.0110638,dcs_bios_raw,VSI,32757,32758,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,41,2026-05-29T22:57:47.082671+00:00,1780095467.0781596,dcs_bios_raw,VSI,32758,32759,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,42,2026-05-29T22:57:47.117227+00:00,1780095467.1122177,dcs_bios_raw,VSI,32759,32760,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,43,2026-05-29T22:57:47.152277+00:00,1780095467.1447744,dcs_bios_raw,VSI,32760,32761,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,44,2026-05-29T22:57:47.188830+00:00,1780095467.1838222,dcs_bios_raw,VSI,32761,32763,2,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,45,2026-05-29T22:57:47.221856+00:00,1780095467.2163508,dcs_bios_raw,VSI,32763,32764,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,46,2026-05-29T22:57:47.254395+00:00,1780095467.2498858,dcs_bios_raw,VSI,32764,32765,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,47,2026-05-29T22:57:47.287935+00:00,1780095467.2829432,dcs_bios_raw,VSI,32765,32766,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,48,2026-05-29T22:57:47.323994+00:00,1780095467.3194761,dcs_bios_raw,VSI,32766,32767,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
P04,with_tutor,T01,49,2026-05-29T22:57:47.359539+00:00,1780095467.3535395,dcs_bios_raw,VSI,32767,32768,1,,,,S01,,30b4b140-53d5-478d-a690-231cc07db2e2,,30b4b140-53d5-478d-a690-231cc07db2e2,,no,no,unmapped_raw_key
