ParticipantID,Condition,TrialID,EventIndex,Timestamp,TWall,Source,RawKey,RawValueBefore,RawValueAfter,Delta,MappedTarget,CandidateStepID,ActiveStepID,FusedStepID,ExpectedForStep,BeforeHelpCycleID,AfterHelpCycleID,NearestHelpCycleID,SecondsSinceLastHelp,StepCompletedByThisEvent,GateViolationCandidate,AutoCodingHint
P01,without_tutor,T01,1,2026-05-28T21:50:05.321635+00:00,1780005005.3155413,dcs_bios_raw,APU_CONTROL_SW,,0,0,apu_switch,S03,,,,,,,,no,no,
P01,without_tutor,T01,1,2026-05-28T21:50:05.321635+00:00,1780005005.3155413,dcs_bios_raw,ENGINE_CRANK_SW,,1,1,eng_crank_switch,S04;S10,,,,,,,,no,no,
P01,without_tutor,T01,1,2026-05-28T21:50:05.321635+00:00,1780005005.3155413,dcs_bios_raw,BATTERY_SW,,1,1,battery_switch,S01,,,,,,,,no,no,
P01,without_tutor,T01,1,2026-05-28T21:50:05.321635+00:00,1780005005.3155413,dcs_bios_raw,L_GEN_SW,,1,1,generator_left_switch,S01,,,,,,,,no,no,
P01,without_tutor,T01,1,2026-05-28T21:50:05.321635+00:00,1780005005.3155413,dcs_bios_raw,R_GEN_SW,,1,1,generator_right_switch,S01,,,,,,,,no,no,
P01,without_tutor,T01,1,2026-05-28T21:50:05.321635+00:00,1780005005.3155413,dcs_bios_raw,BLEED_AIR_KNOB,,2,2,bleed_air_knob,S06,,,,,,,,no,no,
P01,without_tutor,T01,2,2026-05-28T21:50:05.360117+00:00,1780005005.3570676,dcs_bios_raw,INT_THROTTLE_LEFT,,5924,5924,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,2,2026-05-28T21:50:05.360117+00:00,1780005005.3570676,dcs_bios_raw,INT_THROTTLE_RIGHT,,5924,5924,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,2,2026-05-28T21:50:05.360117+00:00,1780005005.3570676,dcs_bios_raw,PRESSURE_ALT,,16,16,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,3,2026-05-28T21:50:05.400160+00:00,1780005005.3986175,dcs_bios_raw,INT_THROTTLE_LEFT,5924,5373,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,3,2026-05-28T21:50:05.400160+00:00,1780005005.3986175,dcs_bios_raw,INT_THROTTLE_RIGHT,5924,5373,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,3,2026-05-28T21:50:05.400160+00:00,1780005005.3986175,dcs_bios_raw,VSI,,32766,32766,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,3,2026-05-28T21:50:05.400160+00:00,1780005005.3986175,dcs_bios_raw,PRESSURE_ALT,16,57,41,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,4,2026-05-28T21:50:05.443217+00:00,1780005005.4401538,dcs_bios_raw,INT_THROTTLE_LEFT,5373,4823,-550,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,4,2026-05-28T21:50:05.443217+00:00,1780005005.4401538,dcs_bios_raw,INT_THROTTLE_RIGHT,5373,4823,-550,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,4,2026-05-28T21:50:05.443217+00:00,1780005005.4401538,dcs_bios_raw,VSI,32766,32764,-2,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,4,2026-05-28T21:50:05.443217+00:00,1780005005.4401538,dcs_bios_raw,PRESSURE_ALT,57,90,33,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,5,2026-05-28T21:50:05.485309+00:00,1780005005.4807577,dcs_bios_raw,INT_THROTTLE_LEFT,4823,4272,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,5,2026-05-28T21:50:05.485309+00:00,1780005005.4807577,dcs_bios_raw,INT_THROTTLE_RIGHT,4823,4272,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,5,2026-05-28T21:50:05.485309+00:00,1780005005.4807577,dcs_bios_raw,VSI,32764,32761,-3,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,5,2026-05-28T21:50:05.485309+00:00,1780005005.4807577,dcs_bios_raw,PRESSURE_ALT,90,116,26,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,6,2026-05-28T21:50:05.525419+00:00,1780005005.5223913,dcs_bios_raw,INT_THROTTLE_LEFT,4272,3722,-550,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,6,2026-05-28T21:50:05.525419+00:00,1780005005.5223913,dcs_bios_raw,INT_THROTTLE_RIGHT,4272,3722,-550,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,6,2026-05-28T21:50:05.525419+00:00,1780005005.5223913,dcs_bios_raw,VSI,32761,32756,-5,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,6,2026-05-28T21:50:05.525419+00:00,1780005005.5223913,dcs_bios_raw,PRESSURE_ALT,116,138,22,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,7,2026-05-28T21:50:05.566908+00:00,1780005005.564885,dcs_bios_raw,INT_THROTTLE_LEFT,3722,3171,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,7,2026-05-28T21:50:05.566908+00:00,1780005005.564885,dcs_bios_raw,INT_THROTTLE_RIGHT,3722,3171,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,7,2026-05-28T21:50:05.566908+00:00,1780005005.564885,dcs_bios_raw,VSI,32756,32751,-5,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,7,2026-05-28T21:50:05.566908+00:00,1780005005.564885,dcs_bios_raw,PRESSURE_ALT,138,156,18,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,8,2026-05-28T21:50:05.608478+00:00,1780005005.6054268,dcs_bios_raw,INT_THROTTLE_LEFT,3171,2621,-550,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,8,2026-05-28T21:50:05.608478+00:00,1780005005.6054268,dcs_bios_raw,INT_THROTTLE_RIGHT,3171,2621,-550,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,8,2026-05-28T21:50:05.608478+00:00,1780005005.6054268,dcs_bios_raw,VSI,32751,32747,-4,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,8,2026-05-28T21:50:05.608478+00:00,1780005005.6054268,dcs_bios_raw,PRESSURE_ALT,156,171,15,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,9,2026-05-28T21:50:05.650056+00:00,1780005005.6470022,dcs_bios_raw,INT_THROTTLE_LEFT,2621,2070,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,9,2026-05-28T21:50:05.650056+00:00,1780005005.6470022,dcs_bios_raw,INT_THROTTLE_RIGHT,2621,2070,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,9,2026-05-28T21:50:05.650056+00:00,1780005005.6470022,dcs_bios_raw,VSI,32747,32746,-1,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,9,2026-05-28T21:50:05.650056+00:00,1780005005.6470022,dcs_bios_raw,PRESSURE_ALT,171,184,13,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,10,2026-05-28T21:50:05.693251+00:00,1780005005.6901882,dcs_bios_raw,INT_THROTTLE_LEFT,2070,1520,-550,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,10,2026-05-28T21:50:05.693251+00:00,1780005005.6901882,dcs_bios_raw,INT_THROTTLE_RIGHT,2070,1520,-550,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,10,2026-05-28T21:50:05.693251+00:00,1780005005.6901882,dcs_bios_raw,VSI,32746,32748,2,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,10,2026-05-28T21:50:05.693251+00:00,1780005005.6901882,dcs_bios_raw,PRESSURE_ALT,184,194,10,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,11,2026-05-28T21:50:05.734795+00:00,1780005005.7322614,dcs_bios_raw,INT_THROTTLE_LEFT,1520,969,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,11,2026-05-28T21:50:05.734795+00:00,1780005005.7322614,dcs_bios_raw,INT_THROTTLE_RIGHT,1520,969,-551,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,11,2026-05-28T21:50:05.734795+00:00,1780005005.7322614,dcs_bios_raw,VSI,32748,32753,5,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,11,2026-05-28T21:50:05.734795+00:00,1780005005.7322614,dcs_bios_raw,PRESSURE_ALT,194,202,8,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,12,2026-05-28T21:50:05.775311+00:00,1780005005.7738035,dcs_bios_raw,INT_THROTTLE_LEFT,969,419,-550,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,12,2026-05-28T21:50:05.775311+00:00,1780005005.7738035,dcs_bios_raw,INT_THROTTLE_RIGHT,969,419,-550,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,12,2026-05-28T21:50:05.775311+00:00,1780005005.7738035,dcs_bios_raw,VSI,32753,32759,6,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,12,2026-05-28T21:50:05.775311+00:00,1780005005.7738035,dcs_bios_raw,PRESSURE_ALT,202,209,7,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,13,2026-05-28T21:50:05.819524+00:00,1780005005.814918,dcs_bios_raw,INT_THROTTLE_LEFT,419,0,-419,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,13,2026-05-28T21:50:05.819524+00:00,1780005005.814918,dcs_bios_raw,INT_THROTTLE_RIGHT,419,0,-419,throttle_quadrant_reference,,,,,,,,,no,no,mapped_target_without_candidate_step
P01,without_tutor,T01,13,2026-05-28T21:50:05.819524+00:00,1780005005.814918,dcs_bios_raw,VSI,32759,32766,7,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,13,2026-05-28T21:50:05.819524+00:00,1780005005.814918,dcs_bios_raw,PRESSURE_ALT,209,215,6,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,14,2026-05-28T21:50:05.865110+00:00,1780005005.8569841,dcs_bios_raw,VSI,32766,32772,6,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,14,2026-05-28T21:50:05.865110+00:00,1780005005.8569841,dcs_bios_raw,PRESSURE_ALT,215,219,4,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,15,2026-05-28T21:50:05.903109+00:00,1780005005.8985364,dcs_bios_raw,VSI,32772,32777,5,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,15,2026-05-28T21:50:05.903109+00:00,1780005005.8985364,dcs_bios_raw,PRESSURE_ALT,219,223,4,,,,,,,,,,no,no,unmapped_raw_key
P01,without_tutor,T01,16,2026-05-28T21:50:05.946168+00:00,1780005005.9400773,dcs_bios_raw,VSI,32777,32780,3,,,,,,,,,,no,no,unmapped_raw_key
