ParticipantID,Condition,TrialID,EventIndex,Timestamp,TWall,Source,RawKey,RawValueBefore,RawValueAfter,Delta,MappedTarget,CandidateStepID,ActiveStepID,FusedStepID,ExpectedForStep,BeforeHelpCycleID,AfterHelpCycleID,NearestHelpCycleID,SecondsSinceLastHelp,StepCompletedByThisEvent,GateViolationCandidate,AutoCodingHint
P09,with_tutor,T01,7,2026-05-28T23:38:04.289730+00:00,1780011484.2866862,dcs_bios_raw,VSI,32756,32751,-5,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,7,2026-05-28T23:38:04.289730+00:00,1780011484.2866862,dcs_bios_raw,PRESSURE_ALT,137,156,19,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,8,2026-05-28T23:38:04.331862+00:00,1780011484.3288276,dcs_bios_raw,INT_THROTTLE_LEFT,3171,2621,-550,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,8,2026-05-28T23:38:04.331862+00:00,1780011484.3288276,dcs_bios_raw,INT_THROTTLE_RIGHT,3171,2621,-550,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,8,2026-05-28T23:38:04.331862+00:00,1780011484.3288276,dcs_bios_raw,VSI,32751,32747,-4,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,8,2026-05-28T23:38:04.331862+00:00,1780011484.3288276,dcs_bios_raw,PRESSURE_ALT,156,171,15,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,9,2026-05-28T23:38:04.375021+00:00,1780011484.3719637,dcs_bios_raw,INT_THROTTLE_LEFT,2621,2070,-551,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,9,2026-05-28T23:38:04.375021+00:00,1780011484.3719637,dcs_bios_raw,INT_THROTTLE_RIGHT,2621,2070,-551,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,9,2026-05-28T23:38:04.375021+00:00,1780011484.3719637,dcs_bios_raw,VSI,32747,32746,-1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,9,2026-05-28T23:38:04.375021+00:00,1780011484.3719637,dcs_bios_raw,PRESSURE_ALT,171,184,13,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,10,2026-05-28T23:38:04.418093+00:00,1780011484.413536,dcs_bios_raw,INT_THROTTLE_LEFT,2070,1520,-550,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,10,2026-05-28T23:38:04.418093+00:00,1780011484.413536,dcs_bios_raw,INT_THROTTLE_RIGHT,2070,1520,-550,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,10,2026-05-28T23:38:04.418093+00:00,1780011484.413536,dcs_bios_raw,VSI,32746,32748,2,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,10,2026-05-28T23:38:04.418093+00:00,1780011484.413536,dcs_bios_raw,PRESSURE_ALT,184,194,10,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,11,2026-05-28T23:38:04.458201+00:00,1780011484.4551697,dcs_bios_raw,INT_THROTTLE_LEFT,1520,969,-551,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,11,2026-05-28T23:38:04.458201+00:00,1780011484.4551697,dcs_bios_raw,INT_THROTTLE_RIGHT,1520,969,-551,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,11,2026-05-28T23:38:04.458201+00:00,1780011484.4551697,dcs_bios_raw,VSI,32748,32753,5,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,11,2026-05-28T23:38:04.458201+00:00,1780011484.4551697,dcs_bios_raw,PRESSURE_ALT,194,202,8,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,12,2026-05-28T23:38:04.497385+00:00,1780011484.4943318,dcs_bios_raw,INT_THROTTLE_LEFT,969,419,-550,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,12,2026-05-28T23:38:04.497385+00:00,1780011484.4943318,dcs_bios_raw,INT_THROTTLE_RIGHT,969,419,-550,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,12,2026-05-28T23:38:04.497385+00:00,1780011484.4943318,dcs_bios_raw,VSI,32753,32759,6,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,12,2026-05-28T23:38:04.497385+00:00,1780011484.4943318,dcs_bios_raw,PRESSURE_ALT,202,209,7,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,13,2026-05-28T23:38:04.542044+00:00,1780011484.5364296,dcs_bios_raw,INT_THROTTLE_LEFT,419,0,-419,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,13,2026-05-28T23:38:04.542044+00:00,1780011484.5364296,dcs_bios_raw,INT_THROTTLE_RIGHT,419,0,-419,throttle_quadrant_reference,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,mapped_target_without_candidate_step
P09,with_tutor,T01,13,2026-05-28T23:38:04.542044+00:00,1780011484.5364296,dcs_bios_raw,VSI,32759,32765,6,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,13,2026-05-28T23:38:04.542044+00:00,1780011484.5364296,dcs_bios_raw,PRESSURE_ALT,209,214,5,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,14,2026-05-28T23:38:04.585753+00:00,1780011484.5781534,dcs_bios_raw,VSI,32765,32772,7,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,14,2026-05-28T23:38:04.585753+00:00,1780011484.5781534,dcs_bios_raw,PRESSURE_ALT,214,219,5,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,15,2026-05-28T23:38:04.624931+00:00,1780011484.6203525,dcs_bios_raw,VSI,32772,32777,5,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,15,2026-05-28T23:38:04.624931+00:00,1780011484.6203525,dcs_bios_raw,PRESSURE_ALT,219,223,4,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,16,2026-05-28T23:38:04.666519+00:00,1780011484.6619568,dcs_bios_raw,VSI,32777,32780,3,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,16,2026-05-28T23:38:04.666519+00:00,1780011484.6619568,dcs_bios_raw,PRESSURE_ALT,223,226,3,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,17,2026-05-28T23:38:04.709634+00:00,1780011484.703549,dcs_bios_raw,VSI,32780,32782,2,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,17,2026-05-28T23:38:04.709634+00:00,1780011484.703549,dcs_bios_raw,PRESSURE_ALT,226,228,2,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,18,2026-05-28T23:38:04.749825+00:00,1780011484.7452693,dcs_bios_raw,PRESSURE_ALT,228,231,3,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,19,2026-05-28T23:38:04.791922+00:00,1780011484.785842,dcs_bios_raw,VSI,32782,32781,-1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,19,2026-05-28T23:38:04.791922+00:00,1780011484.785842,dcs_bios_raw,PRESSURE_ALT,231,232,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,20,2026-05-28T23:38:04.833522+00:00,1780011484.8279154,dcs_bios_raw,VSI,32781,32779,-2,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,20,2026-05-28T23:38:04.833522+00:00,1780011484.8279154,dcs_bios_raw,PRESSURE_ALT,232,234,2,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,21,2026-05-28T23:38:04.875075+00:00,1780011484.870015,dcs_bios_raw,VSI,32779,32777,-2,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,21,2026-05-28T23:38:04.875075+00:00,1780011484.870015,dcs_bios_raw,PRESSURE_ALT,234,235,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,22,2026-05-28T23:38:04.915122+00:00,1780011484.9105666,dcs_bios_raw,VSI,32777,32774,-3,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,22,2026-05-28T23:38:04.915122+00:00,1780011484.9105666,dcs_bios_raw,PRESSURE_ALT,235,236,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,23,2026-05-28T23:38:04.961274+00:00,1780011484.9526591,dcs_bios_raw,VSI,32774,32771,-3,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,24,2026-05-28T23:38:04.998840+00:00,1780011484.994281,dcs_bios_raw,VSI,32771,32769,-2,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,24,2026-05-28T23:38:04.998840+00:00,1780011484.994281,dcs_bios_raw,PRESSURE_ALT,236,237,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,25,2026-05-28T23:38:05.040477+00:00,1780011485.036404,dcs_bios_raw,VSI,32769,32766,-3,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,25,2026-05-28T23:38:05.040477+00:00,1780011485.036404,dcs_bios_raw,PRESSURE_ALT,237,238,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,26,2026-05-28T23:38:05.083629+00:00,1780011485.0780034,dcs_bios_raw,VSI,32766,32763,-3,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,27,2026-05-28T23:38:05.125726+00:00,1780011485.1196249,dcs_bios_raw,VSI,32763,32761,-2,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,28,2026-05-28T23:38:05.168834+00:00,1780011485.1611829,dcs_bios_raw,VSI,32761,32759,-2,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,28,2026-05-28T23:38:05.168834+00:00,1780011485.1611829,dcs_bios_raw,PRESSURE_ALT,238,239,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,29,2026-05-28T23:38:05.207872+00:00,1780011485.2032797,dcs_bios_raw,VSI,32759,32758,-1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,30,2026-05-28T23:38:05.252036+00:00,1780011485.2433846,dcs_bios_raw,VSI,32758,32757,-1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,34,2026-05-28T23:38:05.415035+00:00,1780011485.4104419,dcs_bios_raw,VSI,32757,32758,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,35,2026-05-28T23:38:05.456610+00:00,1780011485.4520478,dcs_bios_raw,VSI,32758,32760,2,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,36,2026-05-28T23:38:05.498763+00:00,1780011485.494185,dcs_bios_raw,VSI,32760,32761,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,37,2026-05-28T23:38:05.540363+00:00,1780011485.535784,dcs_bios_raw,VSI,32761,32762,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,38,2026-05-28T23:38:05.581966+00:00,1780011485.5774207,dcs_bios_raw,VSI,32762,32764,2,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,39,2026-05-28T23:38:05.625053+00:00,1780011485.61794,dcs_bios_raw,VSI,32764,32765,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,40,2026-05-28T23:38:05.665098+00:00,1780011485.6604972,dcs_bios_raw,VSI,32765,32766,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,41,2026-05-28T23:38:05.706732+00:00,1780011485.702116,dcs_bios_raw,VSI,32766,32767,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
P09,with_tutor,T01,42,2026-05-28T23:38:05.748855+00:00,1780011485.7442703,dcs_bios_raw,VSI,32767,32768,1,,,,S01,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,d3a09f05-2d49-458d-8111-4e91a84a58d5,,no,no,unmapped_raw_key
